"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Costa Rica","CRI","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.3629512430571","53.1754320402448","62.2477642099313","67.1519454142358","76.0509654561615","90.307671661494","102.053054873266","115.050369458907","127.351918828541","139.433223573642","149.146616175541","160.039453477739","173.00598029037","187.723163993244","207.222173655345","227.068209931016","248.872290412629","267.808072173604","292.786444871714","319.145051459685","336.259542928557","344.546020507813","353.784759521484","357.828125","363.421783447266","364.162719726563","343.013617","340.991882","337.901936","329.123776","328.26028","342.385629",
"Caribbean small states","CSS","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cuba","CUB","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.321938711455632","","","","","","","","","","",
"Curacao","CUW","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.29547733953732","1.28961202095977","1.27502773863129","1.27060650488447","1.25446589223945","1.26619340572054","1.26673898941033","1.27040800427097","1.3325095526358","1.34785555304293","1.36887491239651","1.32462167739868","1.40786039829254","1.41306436061859","1.42879593372345","1.42337906360626","1.41097772121429","1.36715650558472","1.36977078433112","1.3810367570524","1.39433834806792","1.38902540183132",
"Cayman Islands","CYM","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.965249622006816","0.968730092732337","0.979468791167206","0.97917118738511","0.965546266718724","0.941537916660309","0.965750873088837","0.981098115444183","0.990836918354034","0.989632904529572","0.981255233287811","0.9737908244133","0.976394744797017","0.992468668751031","0.981214977948676","0.97279327640841",
"Cyprus","CYP","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.564091193810113","0.566853461723386","0.587705954629838","0.601672570061229","0.620143924586677","0.690001256228801","0.696650454175705","0.702068221179187","0.711213631409483","0.720752667507792","0.717004418457859","0.711724782943363","0.710504876649455","0.736495205884285","0.733631521330654","0.722891230828441","0.709934975118841","0.694156654088448","0.693815416844474","0.682043577392906","0.700146053896158","0.69862085922482","0.706852784382061","0.687316615551146","0.67970862863408","0.663138712367369","0.622329341816464","0.615183379120879","0.612439227811794","0.596707661449948","0.592580266890276","0.600919116428046",
"Czechia","CZE","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.560637","7.325435","8.047268","9.512426","10.463017","11.152123","12.071773","12.902895","13.986497","14.22935","14.330458","14.324046","14.458321","14.175403","14.426053","14.562493","14.41665","14.257198","13.916713","13.637701","13.672201","13.345305","13.297699","12.785271","12.70321","12.93798","12.576343","12.424986","12.371528","12.274532","12.462259","12.746211",
"Germany","DEU","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.946632","0.943915","0.971854","0.98622","0.985411","0.984296","0.974117","0.972863","0.968664","0.954119","0.943082","0.929821","0.913257","0.895898","0.875058","0.872721","0.847698","0.83721","0.820401","0.811063","0.805052","0.788739","0.787246","0.774784","0.768937","0.778122","0.752608","0.744783","0.735448","0.728253","0.725072","0.736463",
"Djibouti","DJI","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.5718231201172","98.2695922851563","100.152282714844","102.110855102539","103.302284240723","106.126457214355","106.022705078125","104.228207970402","102.857201066307","103.423347194543","103.729540801237",
"Dominica","DMA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.75589726893461","1.82840393496903","1.86608730300763","1.87172675994311","1.97259457925198","1.9472270000531","1.97464778419421","1.96922097896025","1.9967671405277","2.01896107995546","1.98606340910052","1.98278854846307","1.9677955378994","1.86951783220521","1.88968326076721","1.80569298637627","1.793107377736","1.77254951569471","1.76542656636484","1.89458634739895","1.87764728778334","1.87042951583862","1.85923862457275","1.86717689037323","1.81103038787842","1.84115517139435","1.82589673995972","1.7375373840332","1.74323767718741","1.78938500697559","1.74804730574207","1.72908792226929",
"Denmark","DNK","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.121564","9.057833","9.00266","8.845207","8.79585","8.725679","8.707298","8.69934","8.661291","8.752578","8.670111","8.693036","8.561606","8.647483","8.459782","8.569438","8.288315","8.16154","7.944128","7.730718","7.590946","7.466492","7.564136","7.354846","7.328674","7.305357","7.079856","6.871679","6.765997","6.634112","6.551739","6.591476",
"Dominican Republic","DOM","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.01309283980686","4.61219639504953","4.7605286887547","4.88206074043486","5.26448136373549","5.6540692075367","5.75616513428455","6.19339855428928","6.52284386058288","6.67881965135305","7.0015887975734","7.26095073043088","7.64431799043567","10.0047704813644","14.1438767709068","14.5066663719628","15.0070350810996","15.4451553035423","16.729310613504","17.2042549320337","17.9253285386231","18.9759788513184","20.1892147064209","20.8873767852783","21.3589706420898","21.151008605957","20.8188934326172","21.6132755279541","21.9789841249353","22.1381017887678","22.9077043184686","23.7042725381536",
"Algeria","DZA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.12308606503944","4.64583926043805","5.53827888804999","6.14712967414466","7.76867620757848","9.78358172659884","11.9156132924774","12.5338033031385","12.0062247701984","13.1247032917178","15.7444272067959","15.3246360307713","15.2887074875441","16.2418205258719","17.754456856699","19.9905565560783","21.437431706881","22.2082440660999","25.126544971792","22.1798538239003","25.4493933454832","29.475887298584","32.5932273864746","33.430347442627","34.0395240783691","35.0108299255371","37.1558265686035","38.8557510375977","40.5134947827486","39.6152769337005","36.9872906310038","41.1000278540184",
"East Asia & Pacific (excluding high income)","EAP","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Early-demographic dividend","EAR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific","EAS","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (excluding high income)","ECA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia","ECS","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ecuador","ECU","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.308587372890403","0.319057192197675","0.325372018667291","0.326234730948277","0.367353825441829","0.378600204074595","0.377333085685006","0.396924995694279","0.377659909004921","0.27446749417318","0.247683500648948","0.31105310201583","0.34329437243849","0.372311899019029","0.378031353624645","0.394880662870567","0.413709366945994","0.429612719899587","0.47989843295088","0.479967970005786","0.509672758269717","0.527572333812714","0.551044821739197","0.542989253997803","0.544437646865845","0.553737103939056","0.549206554889679","0.534820973873138","0.531842906255399","0.525085633920179","0.516761828058526","0.508942387803378",
"Egypt, Arab Rep.","EGY","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.460078657421913","0.516790950854407","0.597998280261112","0.633390675605144","0.672543389255125","0.733824035571644","0.771849491455925","0.833702855476356","0.84402586344371","0.839949295577359","0.853738462457767","0.850521881620217","0.863980418237545","0.90468184119011","0.983846917065138","1.01319854111285","1.055210337991","1.1568575053077","1.27361316857619","1.40705512146412","1.53086645300844","1.67461729049683","1.74691808223724","1.87536120414734","2.16186141967773","2.29638957977295","2.56308174133301","3.26660299301147","3.8739633243744","4.32434634225814","4.53867172657379","4.5673597970514",
"Euro area","EMU","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Eritrea","ERI","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.06258897377785","1.02362809323139","1.22421944361685","1.33457159916","1.42950793723937","1.46004063353844","1.57530765072588","1.58943331241849","1.94242887200544","2.18604358881372","2.50009571980428","2.98796720017116","3.63147803375253","3.78949862818753","4.09492203628444","4.2777608586441","4.87202101178252","6.26930340230963","5.18954085900154","6.0772179935858","6.39057525619106","6.09020254654099","6.07178688354149","5.82664899892368","5.80938456725236","5.46990434868798","","","","",
"Spain","ESP","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.617905","0.639143","0.666838","0.680953","0.692583","0.711823","0.722245","0.723665","0.723791","0.73921","0.739769","0.747622","0.742312","0.759231","0.765891","0.769508","0.736104","0.732329","0.725862","0.718642","0.726935","0.714129","0.694976","0.6748","0.662359","0.66474","0.642644","0.630839","0.631798","0.612975","0.621397","0.626108",
"Estonia","EST","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.174575","0.23873","0.307385","0.377198","0.409486","0.4354","0.462332","0.468856","0.487936","0.486245","0.485752","0.493647","0.503328","0.520867","0.551121","0.545055","0.517092","0.512104","0.5116","0.521063","0.522424","0.52689","0.53758","0.527849","0.534908","0.538757","0.53643","0.523804","0.543559",
"Ethiopia","ETH","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.30115285421736","1.49878335970759","1.6929959216239","1.87502131317408","1.88962815268762","2.08599013777206","2.05338177075995","2.0227443612494","1.99722781441452","2.01324928727572","2.10251672023376","1.93785097318674","1.83901140504973","2.03367930187939","2.05797930852225","2.19246350211203","2.37253792980336","2.70792044034746","3.46233123889768","4.27098503785818","4.28123102942055","5.03550291061401","6.64094877243042","7.08069944381714","7.14422369003296","7.76668500900269","8.05592060089111","8.52085494995117","9.35250008459928","10.3697827950048","12.116709373811","14.1668407806467",
"European Union","EUU","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Fragile and conflict affected situations","FCS","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00519","0.987008","0.973583","0.967835","0.965086","0.984977","0.991636","0.989151","0.99148","0.992037","0.983988","1.002781","0.998133","1.001958","0.973205","0.979424","0.953003","0.934712","0.912125","0.896454","0.900489","0.898068","0.908495","0.905357","0.90721","0.907748","0.880895","0.863657","0.853746","0.838425","0.823101","0.826899",
"Fiji","FJI","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.647635639970682","0.663994582862749","0.690142807479559","0.722954350508591","0.713700165041485","0.706944021318831","0.714146509535206","0.72513782584647","0.770473815542357","0.810913080470184","0.755522288201975","0.76285521534117","0.775684198602742","0.819264443470936","0.815351806298215","0.843095459893075","0.84850295115247","0.851162656124916","0.853168556465064","0.859524366990079","0.885241639836449","0.948667109012604","0.929741382598877","0.934711635112762","0.932411849498749","0.910992801189423","0.937128186225891","0.939006924629211","0.930172593351807","0.934328245201439","0.91197448006507","0.84541255228427",
"France","FRA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.024844","1.01657","1.01347","1.006076","0.994153","0.984686","0.981184","0.969193","0.961531","0.952721","0.930242","0.911805","0.900678","0.929853","0.935122","0.916458","0.894818","0.888673","0.881874","0.86292","0.854644","0.841361","0.844301","0.811643","0.807565","0.808694","0.780044","0.770109","0.756166","0.716289","0.710429","0.718849",
"Faroe Islands","FRO","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.864136760214807","0.878510455350064","0.884966701499477","0.890515612890218","0.894697296792909","0.896019375279449","0.89635934148475","0.886902438759945","0.903265329499172","0.883724595091192","0.873470269292891","0.863697034062127","0.85124359033089","0.831728998736066","0.818031315316945","0.809791744015701","0.796430479737699","0.800090196106256","0.824324544408565","0.862990313603634","0.88346629749572","0.879293960153449","0.924625674859371","0.914502548272257","0.924862219286342","0.867622708111735","0.893784839279151","0.942669844990726","1.00709249248647","1.00240143805295","0.998475097212036","0.980572001097703",
"Gabon","GAB","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","146.792595211394","125.851984305773","123.31099316588","119.842083015168","171.958264364156","170.681952999128","190.345823672113","188.89023465801","153.565033875464","180.492653734153","226.070128870609","207.265294479173","205.831144076591","201.409231465703","211.375050431868","246.131501778428","262.325815664202","266.23081119936","314.716066748596","256.190535422859","295.080503291826","325.732543945313","326.274444580078","316.434936523438","310.415466308594","297.010833740234","289.720794677734","279.765716552734","292.847387821496","292.15336525121","262.191468433508","315.541094114571",
"United Kingdom","GBR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.628281","0.64674","0.653329","0.655644","0.650882","0.712859","0.712844","0.708658","0.72068","0.725819","0.704515","0.694573","0.689877","0.695848","0.687836","0.707619","0.696589","0.70916","0.701691","0.710035","0.702253","0.706052","0.701634","0.695248","0.698444","0.692551","0.688603","0.684601","0.687714","0.679469","0.685633","0.677336",
"Georgia","GEO","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.4566225157013E-07","8.56274386278098E-07","1.18070894121981E-05","0.00179284288205442","0.107807011410676","0.277418904809688","0.389667404066598","0.408101268381487","0.431553171928685","0.466948871896744","0.477974770187149","0.492574196494907","0.513724405255236","0.521033447524618","0.550196610340649","0.575807446051662","0.605766005981429","0.645648207096609","0.69428597864338","0.675128686855781","0.761769389955684","0.811295330524445","0.743100881576538","0.724774062633514","0.722901880741119","0.753516793251038","0.747672736644745","0.804571690379399","0.820068415357118","0.847490385715588","0.898371039133994","0.95097430744242",
"Ghana","GHA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0168580984573901","0.019574720168616","0.0212725356774434","0.0273791218437233","0.0348832522296075","0.0488740237089084","0.0671154689038866","0.0788157852403106","0.0912258894097994","0.10252637374285","0.127554611503205","0.16817754482729","0.203383484926097","0.256697331841192","0.285860134457482","0.318643345298586","0.348636106774058","0.402696667713176","0.471812141910923","0.542253316595239","0.624735728895468","0.697181165218353","0.766061067581177","0.883554935455322","1.04678118228912","1.26583588123322","1.54423666000366","1.76394963264465","1.90486486632268","2.03010504212149","2.19379564006315","2.34190569320969",
"Gibraltar","GIB","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","458.203692987705","557.647486675151","688.180825123074","676.775613199949","672.088052423883","697.46121676879","695.509195742294","693.524327901509","708.605923942647","728.300038896323","757.032902850692","753.327242781826","744.97673868721","846.795379181856","960.904778193256","1186.88606140827","1584.08748213849","1752.46164942307","2006.72490921263","2029.25796921602","2328.04362288878","2485.90087890625","2789.9404296875","2932.7470703125","3059.93481445313","3164.99609375","3159.34155273438","3216.03491210938","3362.72174280684","3614.26641933628","3738.85585759755","4002.50538391378",
"Gambia, The","GMB","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.36244511874216","2.47383736761723","2.5909296255196","2.66108678847406","2.70386756007968","2.75329474706715","2.78251579618839","2.84051500117801","2.87961579891135","2.96285919091342","2.96145215373447","3.33428099424874","3.81182109594496","4.7619407216096","9.00547444235189","9.0908684838903","8.93368479227711","9.08263082202978","9.1323504019354","9.4837348143536","9.90005021090906","10.1419715881348","10.8311634063721","11.8732023239136","12.5058794021606","13.5881757736206","14.4826145172119","15.286075592041","15.9672677324161","16.667441162641","16.8294172995521","17.4259003506333",
"Guinea-Bissau","GNB","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5661326687684","23.6557356574181","38.1579290856117","55.5608040338713","67.0466719466168","95.0437018559698","129.953469264571","171.362214105678","183.138148856015","202.817085984763","204.790785752029","213.835825000287","214.337540076987","199.654927601818","191.739104788511","196.693072458657","186.469159993042","189.516691579136","209.147972363779","202.70752140416","206.239940674236","230.39176940918","232.193115234375","229.744277954102","223.303588867188","223.35075378418","224.407043457031","222.748580932617","228.972687059824","217.260541245311","214.893307529481","219.149576244071",
"Equatorial Guinea","GNQ","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140.029243019038","140.259981196788","115.983540911833","110.24674797152","134.415898676781","141.767438399155","140.361650720449","119.841476782658","81.0996150960483","111.287991959187","159.49224823064","137.305169912725","133.058028594714","131.312197925027","149.520120497642","206.70027455345","226.532617666709","227.271813331154","267.237199205663","210.223635066187","259.464829991227","297.509490966797","295.038024902344","289.678558349609","284.185302734375","277.463562011719","267.943145751953","248.934295654297","266.256593039408","253.302204462853","228.184413444092","258.870678458193",
"Greece","GRC","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.335478","0.388716","0.436299","0.487691","0.530888","0.5709","0.601376","0.62716","0.647886","0.67328","0.669681","0.668545","0.662967","0.685052","0.69451","0.708976","0.692556","0.718237","0.707951","0.704394","0.721987","0.713163","0.684663","0.631286","0.611135","0.60907","0.58858","0.575041","0.564857","0.548892","0.544121","0.545683",
"Grenada","GRD","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.65278818299293","1.70535656819041","1.73424640005209","1.72599762214738","1.74383191408464","1.76016482024883","1.77472094318772","1.77577253830885","1.78652527758863","1.78145610501767","1.78889192067242","1.78698891975312","1.76611370301305","1.73059746244291","1.71958770770465","1.70881555432579","1.73445974246585","1.72799016679673","1.82852820719557","1.81670294309611","1.80374059452637","1.77099478244781","1.80037379264832","1.76927518844604","1.73278737068176","1.7355021238327","1.7301242351532","1.69031286239624","1.63925727173438","1.66406455065847","1.63930765396921","1.61782075211189",
"Greenland","GRL","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00199171379421","1.288814373964","1.37175999523611","1.53435545363689","1.67837642050754","1.7863960854723","1.91040648866096","2.03309589630334","2.20151078343704","2.28036556754308","2.38214844212279","2.50653917391693","2.62773746790176","2.69209853828425","2.77964961556908","2.84790691424793","2.90028009282861","3.02489655509065","3.24718462634624","3.34266400122116","3.47266164718908","3.63653254508972","3.64788222312927","3.71683359146118","3.76683330535889","3.73157215118408","3.85765671730042","3.93259406089783","3.88967660790849","3.95808086004476","4.01766031126487","3.96351943972487",
"Guam","GUM","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.2758646598071","39.1929924246686","42.6501337362195","48.7247680120639","55.6120766677846","61.1978600342117","62.4596741651643","62.2870287000094","63.4231625737927","69.5530561716019","72.4915209005514","71.1225654678887","71.8650494164777","73.7995424624487","76.7396321323186","80.085392980767","82.0600056605397","90.0421411512258","96.7890914558633","97.2816486472511","99.9447931352406","100.269470214844","104.888160705566","102.278343200684","101.92862701416","102.838325500488","106.229804992676","105.35279083252","99.9234607066731","101.074652340844","73.6088519350502","86.5489709984515",
"High income","HIC","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong SAR, China","HKG","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.75613448644247","6.07676264480101","6.52952092867406","6.92769647664589","7.21161415456498","7.35589497926546","7.64864297128392","7.95209504004868","7.95951925883953","7.52744034808673","7.11084029930463","6.83080207321734","6.49716742769611","5.98864367440047","5.62266505600601","5.44352616107195","5.25234864854243","5.27459049412187","5.24165001463397","5.18871004868722","5.14096977719911","5.23263931274414","5.45422792434692","5.54757881164551","5.70645046234131","5.83105325698853","5.93228912353516","6.01143312454224","6.08602842441636","6.10132632891845","6.06735194305268","5.87493731910444",
"Honduras","HND","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.97009185478843","2.40652149799888","2.43935066813633","2.64280653547883","3.13970377546045","3.80447605933645","4.41579459260943","5.05160427352236","5.50985351537749","5.84489679122033","6.26736890016487","6.62479150257543","6.85788946251366","7.11251359783192","7.37347760094807","7.66969693729949","7.83807297343998","8.13746783001215","8.60635426456976","9.20605494650305","9.52209828184957","10.0565614700317","10.370379447937","10.3315505981445","10.3982009887695","10.4744338989258","10.3925352096558","10.3615589141846","10.3168502653946","10.5538176565098","10.9113933704194","10.8742613291228",
"Heavily indebted poor countries (HIPC)","HPC","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.18295716259788","3.25121170010846","3.42383474310384","3.65399815297064","3.7463590711976","3.78649380419255","3.87323395767292","3.87933775920007","3.98383627766468","4.00803882162639","4.09350562147378","3.91464093228827","3.86510254669467","3.87239787407379","3.84236036661784","3.87355365021227","3.75262640261076","3.66414637387953","3.57511816705755","3.54347280844447","3.51237168243379","3.38201872586336","3.32465659340659","3.31103833140083","3.21439787812409","3.16337039050882","3.25698787111149",
"Haiti","HTI","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.76755283156019","1.95953023473436","2.31644242288499","2.67772891872352","4.10847909994895","4.66647967725084","5.03975885861636","5.58486144068972","6.30457353659084","6.65410169937416","7.22608215551901","8.00311107642302","8.47900249253448","9.56389145637201","11.5793334251995","12.7340783862004","13.5056947002984","14.3540971799976","15.4560218301288","17.0538591198369","18.0972995273345","18.4949626922607","20.1285877227783","20.9299430847168","21.5955810546875","23.2322654724121","25.2604694366455","28.4983959197998","29.8593820207005","34.4830822901949","41.0847357619692","47.0751776420801",
"Hungary","HUN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.07315","35.727439","42.326408","49.518836","61.467686","73.855425","87.380568","97.817928","104.545883","110.07152","114.422214","118.141282","122.006926","128.381328","130.929945","131.509675","134.051959","131.005355","127.683422","126.412443","124.271836","125.623608","124.979432","129.414974","132.55351","132.033797","136.036522","139.092451","140.829099","145.365054","154.78731",
"IBRD only","IBD","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","349.763060197256","368.45189686004","386.499841225225","449.861285609342","474.708047788557","510.905725432482","545.251137408532","603.391635343089","1045.8007380369","1177.30762546835","1386.62250044581","1549.93090245861","1616.12777107638","1671.81667481849","1767.32689000032","1959.17997964614","2168.2740834381","2348.91098055856","2723.00703076933","2929.55201895247","3336.62812460695","3512.75390625","3569.892578125","3765.671875","4030.77465820313","4353.3271484375","4518.10400390625","4695.65869140625","4761.20834788991","4752.31040265451","4675.21553585067","4758.70095734828",
"IDA only","IDX","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
